roll_call_id,bill_id,date,passed,chamber,people_id,name,party,state_id_x,role,district,status,state,state_id_y,bill_number,bill_type,bill_type_id,body,body_id,current_body,current_body_id
1240418,1688026,2023-02-01,1,H,17649,David Muradian,R,21,Rep,HD-09-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17650,Donald Berthiaume,R,21,Rep,HD-05-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17652,Joseph McKenna,R,21,Rep,HD-18-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17653,Joseph McGonagle,D,21,Rep,HD-28-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17655,Mathew Muratore,R,21,Rep,HD-01-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17656,Michael Day,D,21,Rep,HD-31-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17657,Michelle DuBois,D,21,Rep,HD-10-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17659,Rady Mom,D,21,Rep,HD-18-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17660,Steven Ultrino,D,21,Rep,HD-33-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17661,Susannah Whipps Lee,I,21,Rep,HD-02-FRA,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17708,Adrian Madaro,D,21,Rep,HD-01-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17871,Daniel Ryan,D,21,Rep,HD-02-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17960,Thomas Walsh,D,21,Rep,HD-12-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17962,Gerard Cassidy,D,21,Rep,HD-09-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17971,Daniel Cahill,D,21,Rep,HD-10-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,17989,Hannah Kane,R,21,Rep,HD-11-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19185,Mike Connolly,D,21,Rep,HD-26-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19188,Natalie Higgins,D,21,Rep,HD-04-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19189,Jack Lewis,D,21,Rep,HD-07-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19191,Joan Meschino,D,21,Rep,HD-03-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19192,Brian Murray,D,21,Rep,HD-10-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19193,Chynah Tyler,D,21,Rep,HD-07-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19194,Bud Williams,D,21,Rep,HD-11-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19304,William Driscoll,D,21,Rep,HD-07-NOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19306,Dylan Fernandes,D,21,Rep,HD-BARNST,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19442,John Barrett,D,21,Rep,HD-01-BER,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19443,Andres Vargas,D,21,Rep,HD-03-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,19623,James Hawkins,D,21,Rep,HD-02-BRI,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21065,Natalie Blais,D,21,Rep,HD-01-FRA,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21129,David Biele,D,21,Rep,HD-04-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21130,Peter Capano,D,21,Rep,HD-11-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21131,Michelle Ciccolo,D,21,Rep,HD-15-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21132,Mindy Domb,D,21,Rep,HD-03-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21135,Richard Haggerty,D,21,Rep,HD-30-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21136,Christopher Hendricks,D,21,Rep,HD-11-BRI,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21137,Patrick Kearney,D,21,Rep,HD-04-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21138,Kathleen LaNatra,D,21,Rep,HD-12-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21139,David LeBoeuf,D,21,Rep,HD-17-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21142,Tram Nguyen,D,21,Rep,HD-18-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21143,David Robertson,D,21,Rep,HD-19-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21145,Lindsay Sabadosa,D,21,Rep,HD-01-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21146,Jon Santiago,D,21,Rep,HD-09-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21147,Michael Soter,R,21,Rep,HD-08-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21148,Alyson Sullivan-Almeida,R,21,Rep,HD-07-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21149,Tommy Vitolo,D,21,Rep,HD-15-NOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21150,Daniel Carey,D,21,Rep,HD-02-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21280,Norman Orrall,R,21,Rep,HD-12-BRI,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21638,Kate Lipper-Garabedian,D,21,Rep,HD-32-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21656,Carol Doherty,D,21,Rep,HD-03-BRI,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,21657,Danillo Sena,D,21,Rep,HD-37-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22681,Steven Xiarhos,R,21,Rep,HD-05-BAR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22730,Rob Consalvo,D,21,Rep,HD-14-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22731,Kip Diggs,D,21,Rep,HD-02-BAR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22732,Patricia Duffy,D,21,Rep,HD-05-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22733,Brandy Fluker Oakley,D,21,Rep,HD-12-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22734,Jessica Giannino,D,21,Rep,HD-16-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22735,Vanna Howard,D,21,Rep,HD-17-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22736,Sally Kerans,D,21,Rep,HD-13-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22737,Meghan Kilcoyne,D,21,Rep,HD-12-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22738,Michael Kushmerek,D,21,Rep,HD-03-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22740,Steven Owens,D,21,Rep,HD-29-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22741,Kelly Pease,R,21,Rep,HD-04-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22742,Ted Philips,D,21,Rep,HD-08-NOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22743,Orlando Ramos,D,21,Rep,HD-09-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22744,Adam Scanlon,D,21,Rep,HD-14-BRI,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22745,Erika Uyterhoeven,D,21,Rep,HD-27-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,22912,Jeffrey Turco,D,21,Rep,HD-19-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24754,James Arena-DeRosa,D,21,Rep,HD-08-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24755,Jennifer Balinsky Armini,D,21,Rep,HD-08-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24756,Shirley Arriaga,D,21,Rep,HD-08-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24757,Simon Cataldo,D,21,Rep,HD-14-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24758,Manny Cruz,D,21,Rep,HD-07-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24759,Kate Donaghue,D,21,Rep,HD-19-WOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24760,Rodney Elliott,D,21,Rep,HD-16-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24761,Christopher Flanagan,D,21,Rep,HD-01-BAR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24762,Judith Garcia,D,21,Rep,HD-11-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24763,Ryan Hamilton,D,21,Rep,HD-15-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24766,Rita Mendes,D,21,Rep,HD-11-PLY,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24767,Samantha Montano,D,21,Rep,HD-15-SUF,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24768,Francisco Paulino,D,21,Rep,HD-16-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24770,Adrianne Ramos,D,21,Rep,HD-14-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24771,Estela Reyes,D,21,Rep,HD-04-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24772,Aaron Saunders,D,21,Rep,HD-07-HAM,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24773,Margaret Scarsdale,D,21,Rep,HD-01-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24774,Dawne Shand,D,21,Rep,HD-01-ESS,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24775,Priscila Sousa,D,21,Rep,HD-06-MID,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24776,Marcus Vaughn,R,21,Rep,HD-09-NOR,1,MA,21,H53,B,1,H,51,H,51
1240418,1688026,2023-02-01,1,H,24777,Christopher Worrell,D,21,Rep,HD-05-SUF,1,MA,21,H53,B,1,H,51,H,51
1448956,1876880,2024-05-22,1,S,2403,Michael Brady,D,21,Sen,SD-02-NOR,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2404,William Brownsberger,D,21,Sen,SD-SUFFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2435,Barry Finegold,D,21,Sen,SD-02-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2463,John Keenan,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2471,Jason Lewis,D,21,Sen,SD-05-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2506,Michael Rodrigues,D,21,Sen,SD-01-PLY,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2510,Michael Rush,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2531,Walter Timilty,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2552,Cynthia Creem,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2555,James Eldridge,D,21,Sen,SD-MIDDLE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2560,Patricia Jehlen,D,21,Sen,SD-02-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2566,Mark Montigny,D,21,Sen,SD-02-PLY,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2567,Michael Moore,D,21,Sen,SD-02-WOR,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2572,Marc Pacheco,D,21,Sen,SD-03-PLY,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,2577,Bruce Tarr,R,21,Sen,SD-01-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,12439,Salvatore DiDomenico,D,21,Sen,SD-MIDDLE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,13058,Nick Collins,D,21,Sen,SD-01-SUF,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,13105,Ryan Fattman,R,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,13110,Paul Mark,D,21,Sen,SD-BERKSH,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,13317,Peter Durant,R,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,16183,Michael Barrett,D,21,Sen,SD-03-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,16207,Joan Lovely,D,21,Sen,SD-02-ESS,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,16256,John Velis,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,17662,Brendan Crighton,D,21,Sen,SD-03-ESS,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,17963,Patrick O'Connor,R,21,Sen,SD-01-NOR,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,19195,Julian Cyr,D,21,Sen,SD-CAPE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,19410,Cindy Friedman,D,21,Sen,SD-04-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,19433,Paul Feeney,D,21,Sen,SD-BRISTO,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,21064,Joanne Comerford,D,21,Sen,SD-HAMPSH,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,21126,Edward Kennedy,D,21,Sen,SD-01-MID,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,21127,Rebecca Rausch,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,21141,Liz Miranda,D,21,Sen,SD-02-SUF,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,21648,Susan Moran,D,21,Sen,SD-PLYMOU,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,22739,Jacob Oliveira,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,22841,Adam Gomez,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,22842,John Cronin,D,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,23059,Lydia Edwards,D,21,Sen,SD-03-SUF,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,24765,Robyn Kennedy,D,21,Sen,SD-01-WOR,1,MA,21,S4,B,1,S,52,S,52
1448956,1876880,2024-05-22,1,S,24769,Pavel Payano,D,21,Sen,SD-01-ESS,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2403,Michael Brady,D,21,Sen,SD-02-NOR,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2404,William Brownsberger,D,21,Sen,SD-SUFFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2435,Barry Finegold,D,21,Sen,SD-02-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2463,John Keenan,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2471,Jason Lewis,D,21,Sen,SD-05-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2506,Michael Rodrigues,D,21,Sen,SD-01-PLY,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2510,Michael Rush,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2531,Walter Timilty,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2552,Cynthia Creem,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2555,James Eldridge,D,21,Sen,SD-MIDDLE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2560,Patricia Jehlen,D,21,Sen,SD-02-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2566,Mark Montigny,D,21,Sen,SD-02-PLY,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2567,Michael Moore,D,21,Sen,SD-02-WOR,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2572,Marc Pacheco,D,21,Sen,SD-03-PLY,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,2577,Bruce Tarr,R,21,Sen,SD-01-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,12439,Salvatore DiDomenico,D,21,Sen,SD-MIDDLE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,13058,Nick Collins,D,21,Sen,SD-01-SUF,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,13105,Ryan Fattman,R,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,13110,Paul Mark,D,21,Sen,SD-BERKSH,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,13317,Peter Durant,R,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,16183,Michael Barrett,D,21,Sen,SD-03-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,16207,Joan Lovely,D,21,Sen,SD-02-ESS,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,16256,John Velis,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,17662,Brendan Crighton,D,21,Sen,SD-03-ESS,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,17963,Patrick O'Connor,R,21,Sen,SD-01-NOR,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,19195,Julian Cyr,D,21,Sen,SD-CAPE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,19410,Cindy Friedman,D,21,Sen,SD-04-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,19433,Paul Feeney,D,21,Sen,SD-BRISTO,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,21064,Joanne Comerford,D,21,Sen,SD-HAMPSH,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,21126,Edward Kennedy,D,21,Sen,SD-01-MID,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,21127,Rebecca Rausch,D,21,Sen,SD-NORFOL,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,21141,Liz Miranda,D,21,Sen,SD-02-SUF,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,21648,Susan Moran,D,21,Sen,SD-PLYMOU,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,22739,Jacob Oliveira,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,22841,Adam Gomez,D,21,Sen,SD-HAMPDE,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,22842,John Cronin,D,21,Sen,SD-WORCES,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,23059,Lydia Edwards,D,21,Sen,SD-03-SUF,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,24765,Robyn Kennedy,D,21,Sen,SD-01-WOR,1,MA,21,S4,B,1,S,52,S,52
1447922,1876880,2024-05-22,1,S,24769,Pavel Payano,D,21,Sen,SD-01-ESS,1,MA,21,S4,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2403,Michael Brady,D,21,Sen,SD-02-NOR,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2404,William Brownsberger,D,21,Sen,SD-SUFFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2435,Barry Finegold,D,21,Sen,SD-02-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2463,John Keenan,D,21,Sen,SD-NORFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2471,Jason Lewis,D,21,Sen,SD-05-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2506,Michael Rodrigues,D,21,Sen,SD-01-PLY,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2510,Michael Rush,D,21,Sen,SD-NORFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2531,Walter Timilty,D,21,Sen,SD-NORFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2552,Cynthia Creem,D,21,Sen,SD-NORFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2555,James Eldridge,D,21,Sen,SD-MIDDLE,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2560,Patricia Jehlen,D,21,Sen,SD-02-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2566,Mark Montigny,D,21,Sen,SD-02-PLY,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2567,Michael Moore,D,21,Sen,SD-02-WOR,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2572,Marc Pacheco,D,21,Sen,SD-03-PLY,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,2577,Bruce Tarr,R,21,Sen,SD-01-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,12439,Salvatore DiDomenico,D,21,Sen,SD-MIDDLE,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,13058,Nick Collins,D,21,Sen,SD-01-SUF,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,13105,Ryan Fattman,R,21,Sen,SD-WORCES,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,13110,Paul Mark,D,21,Sen,SD-BERKSH,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,13317,Peter Durant,R,21,Sen,SD-WORCES,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,16183,Michael Barrett,D,21,Sen,SD-03-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,16207,Joan Lovely,D,21,Sen,SD-02-ESS,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,16256,John Velis,D,21,Sen,SD-HAMPDE,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,17662,Brendan Crighton,D,21,Sen,SD-03-ESS,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,17963,Patrick O'Connor,R,21,Sen,SD-01-NOR,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,19195,Julian Cyr,D,21,Sen,SD-CAPE,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,19410,Cindy Friedman,D,21,Sen,SD-04-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,19433,Paul Feeney,D,21,Sen,SD-BRISTO,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,21064,Joanne Comerford,D,21,Sen,SD-HAMPSH,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,21126,Edward Kennedy,D,21,Sen,SD-01-MID,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,21127,Rebecca Rausch,D,21,Sen,SD-NORFOL,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,21141,Liz Miranda,D,21,Sen,SD-02-SUF,1,MA,21,S2898,B,1,S,52,S,52
1463263,1885153,2024-07-30,1,S,21648,Susan Moran,D,21,Sen,SD-PLYMOU,1,MA,21,S2898,B,1,S,52,S,52
